filename,x_min,y_min,x_max,y_max
J02_day17_resx2.tiff,1414.2177566064026,1932.1468854114114,1609.7822433935971,2123.8531145885886
J02_day18_resx2.tiff,1421.0440234604973,1934.776265903755,1602.9559765395024,2113.223734096245
J02_day18_resx2.tiff,2304.7566449213723,2139.0155943862455,2443.2433550786277,2268.9844056137545
J02_day18_resx2.tiff,2269.66433236639,2338.7700040570367,2454.3356676336102,2497.229995942963
J02_day18_resx2.tiff,2509.5259886275303,2469.3333414178546,2614.4740113724697,2554.6666585821454
J02_day18_resx2.tiff,2938.151043581481,2209.506113270413,3137.8489564185193,2390.493886729587
J02_day18_resx2.tiff,2889.853731772213,2463.1944918891736,3130.1462682277865,2652.805508110826
J02_day18_resx2.tiff,6371.010100565528,327.47804299859837,7092.989899434471,616.5219570014015
J02_day19_resx2.tiff,78.58930625149242,320.5230465142509,889.4106937485071,655.4769534857494
J02_day19_resx2.tiff,1463.7001812709357,1930.3194555072544,1564.2998187290643,2029.6805444927456
J02_day19_resx2.tiff,1422.2162539955323,2064.685098707239,1453.783746004468,2095.314901292761
J02_day19_resx2.tiff,2497.8319586090934,2514.0728846319616,2630.1680413909066,2617.9271153680384
J02_day19_resx2.tiff,2351.2116612469704,2009.8371280629829,2640.7883387530296,2286.1628719370174
J02_day19_resx2.tiff,2281.3501131350436,2320.1135159220216,2470.649886864956,2483.886484077979
J02_day19_resx2.tiff,1926.8998606759906,2193.1345372858004,2081.10013932401,2334.8654627141996
J02_day19_resx2.tiff,307.16578568711213,2330.4938025835445,364.8342143128883,2381.5061974164555
J02_day20_resx2.tiff,602.0120558398258,230.3692454764777,1497.987944160174,517.6307545235223
J02_day20_resx2.tiff,1399.5948680758727,1918.9028792145348,1568.4051319241273,2085.097120785465
J02_day20_resx2.tiff,2073.7933200007883,2126.5785850056495,2178.2066799992117,2225.421414994351
J02_day20_resx2.tiff,310.05057335842594,2331.0245430595687,361.9494266415745,2376.9754569404317
J02_day20_resx2.tiff,2484.5954941794803,2475.8747214484365,2687.4045058205197,2636.125278551564
J02_day20_resx2.tiff,2434.108362241033,2040.789512304424,2645.891637758967,2243.210487695576
J02_day20_resx2.tiff,4898.599156931728,2436.2285814611523,4989.400843068272,2511.7714185388477
J02_day20_resx2.tiff,5330.764707143225,2278.0397319280446,5465.235292856776,2397.9602680719554
J02_day21_resx2.tiff,1401.8164688155578,1908.5779840167668,1534.1835311844427,2039.4220159832332
J02_day21_resx2.tiff,2616.817288248783,2025.345225785113,2767.182711751217,2170.6547742148873
J02_day21_resx2.tiff,2125.410928125301,1996.5944510375475,2322.589071874699,2187.4055489624525
J02_day21_resx2.tiff,2619.826213511091,2494.813413238527,2828.1737864889087,2657.1865867614724
J02_day21_resx2.tiff,3139.4775104970463,2547.2494066857885,3304.5224895029537,2672.750593314212
J02_day21_resx2.tiff,1582.2382867745437,2148.5710021773016,1717.7617132254563,2275.428997822698
J02_day21_resx2.tiff,958.5516709425247,2588.716807574955,1113.448329057476,2703.2831924250445
J02_day22_resx2.tiff,1613.378051783335,2153.2171070473933,1734.621948216665,2266.782892952607
J02_day22_resx2.tiff,2037.7185283120232,1937.3742234514784,2306.2814716879766,2198.625776548522
J02_day22_resx2.tiff,1696.8908378547783,2653.2178071682647,1835.1091621452215,2750.7821928317353
J02_day22_resx2.tiff,535.479253847522,2434.4071354710677,640.5207461524782,2521.5928645289323
J02_day22_resx2.tiff,5676.84375664121,2317.2995969861927,5755.156243358789,2386.7004030138078
J02_day22_resx2.tiff,4412.190232886452,1864.326499861583,4483.809767113548,1935.673500138417
J02_day23_resx2.tiff,4392.385129890642,1848.552121941932,4487.614870109358,1943.447878058068
J02_day23_resx2.tiff,1799.2342529142431,2273.944454887406,1956.765747085757,2414.0555451125933
J02_day23_resx2.tiff,2195.8514255677874,2281.540580108848,2304.1485744322126,2378.4594198911523
J02_day23_resx2.tiff,2088.6195175216753,2454.861618003872,2239.3804824783247,2577.138381996128
J02_day28_resx2.tiff,4298.0610471963655,2464.366271245699,4513.938952803634,2635.633728754301
J02_day30_resx2.tiff,4782.890729510395,2465.1351224820355,4853.109270489604,2522.864877517965
J02_day32_resx2.tiff,5313.554022129572,166.23162869515141,6062.445977870429,325.7683713048485
J03_day01_resx2.tiff,5355.570686451899,258.4416798886008,6076.429313548101,489.5583201113993
J03_day01_resx2.tiff,2986.823060336425,352.92023726033534,3153.1769396635755,407.07976273966466
J03_day01_resx2.tiff,4404.647206186558,305.70578069396703,4799.352793813442,430.2942193060332
J03_day01_resx2.tiff,3706.4048876539528,280.775026143466,3897.5951123460472,331.2249738565339
J03_day01_resx2.tiff,4429.786484417224,2639.0594205063626,4498.213515582776,2688.9405794936374
J03_day01_resx2.tiff,3298.6832716837657,2411.554976064637,3409.3167283162334,2504.445023935363
J03_day01_resx2.tiff,3225.0829253947263,2555.849772704337,3318.917074605274,2628.1502272956636
J03_day01_resx2.tiff,1888.035430773118,2520.9583835536905,2023.9645692268816,2627.0416164463095
J03_day01_resx2.tiff,1552.9951601583673,2305.8535505390773,1671.0048398416325,2410.1464494609227
J03_day02_resx2.tiff,468.01769153864427,1129.484770014565,603.9823084613562,1246.515229985435
J03_day02_resx2.tiff,2701.752269424869,224.60986273892217,3146.247730575131,331.39013726107805
J03_day02_resx2.tiff,3700.491000930673,287.6140213651803,3895.5089990693264,340.3859786348198
J03_day02_resx2.tiff,5596.286660949158,193.08108108108087,6683.713339050842,530.9189189189188
J03_day02_resx2.tiff,1587.5116667919672,2308.176441272256,1756.4883332080324,2455.8235587277436
J03_day02_resx2.tiff,3243.4088547461565,2507.3724229394725,3468.591145253844,2680.6275770605275
J03_day02_resx2.tiff,1750.1274763543609,2513.709628717063,1969.872523645639,2682.2903712829366
J03_day02_resx2.tiff,2239.069668366839,2620.13497504668,2440.9303316331616,2763.86502495332
J03_day03_resx2.tiff,1676.7850281894937,2522.3898481088518,1907.2149718105063,2697.610151891148
J03_day03_resx2.tiff,5411.454891302391,219.0810810810811,6428.545108697609,556.918918918919
J03_day03_resx2.tiff,2990.476915168651,265.0039844726362,3389.523084831349,374.9960155273638
J03_day04_resx2.tiff,3286.960128757857,297.67759201128456,3701.039871242143,426.3224079887152
J03_day04_resx2.tiff,6093.345725388222,260.4289573066808,7138.654274611779,675.5710426933194
J03_day04_resx2.tiff,3579.19670336012,2503.075274926342,3676.8032966398796,2580.924725073659
J03_day04_resx2.tiff,1789.5682453354643,2518.517510602503,1942.4317546645354,2637.4824893974965
J03_day04_resx2.tiff,6822.992853387958,2598.9702137104646,7013.007146612043,2737.029786289536
J03_day05_resx2.tiff,2858.834103880244,234.06349067239432,3829.165896119756,565.9365093276056
J03_day05_resx2.tiff,4123.765450822205,320.1227351311181,4512.234549177795,447.87726486888204
J03_day05_resx2.tiff,187.09368102814267,286.2845046814485,1028.9063189718574,605.7154953185515
J03_day05_resx2.tiff,4222.398218643457,2584.165522913098,4389.601781356543,2707.834477086902
J03_day05_resx2.tiff,1282.409530411588,2588.933956810872,1397.590469588412,2675.0660431891283
J03_day05_resx2.tiff,360.2746085199311,2659.518706603569,583.7253914800687,2812.481293396431
J03_day06_resx2.tiff,3134.2440199849334,364.592302590153,3809.755980015066,655.4076974098468
J03_day06_resx2.tiff,2290.462161764432,278.1950236418743,2977.537838235568,509.8049763581258
J03_day06_resx2.tiff,502.5653864675581,241.62530917253608,1653.434613532442,702.3746908274637
J03_day06_resx2.tiff,318.6506904686536,2454.664787595808,721.3493095313464,2761.335212404192
J03_day06_resx2.tiff,961.7456096421256,2572.1984917128575,1298.2543903578744,2811.801508287143
J03_day06_resx2.tiff,1580.978336092913,2687.301417259459,1687.0216639070873,2760.6985827405415
J03_day06_resx2.tiff,1886.4561836869652,2536.406575159281,1977.5438163130343,2607.5934248407193
J03_day06_resx2.tiff,3147.531686108782,2623.865517402787,3280.4683138912173,2720.134482597213
J03_day06_resx2.tiff,4311.514560764971,2455.504190965451,4560.485439235029,2652.495809034549
J03_day06_resx2.tiff,5066.880240629579,2455.495941008788,5305.119759370422,2644.504058991212
J03_day06_resx2.tiff,5301.373146931502,2701.332393797904,5534.626853068498,2854.6676062020956
J03_day07_resx2.tiff,4292.10138057182,2431.9759325953482,4427.89861942818,2544.024067404652
J03_day07_resx2.tiff,3720.4705725742483,435.8219742227084,4127.529427425752,616.1780257772913
J03_day07_resx2.tiff,2294.9646753358675,253.87053197031233,3157.035324664132,550.1294680296874
J03_day07_resx2.tiff,3187.0220730936376,308.7057848723248,3484.977926906363,399.29421512767533
J03_day07_resx2.tiff,3140.5240410222573,476.69008838493426,3379.4759589777427,583.3099116150659
J03_day07_resx2.tiff,6504.084475257139,528.5602092214293,6831.91552474286,695.4397907785707
J03_day07_resx2.tiff,823.889212289518,2369.7967517770107,1468.1107877104819,2858.203248222989
J03_day07_resx2.tiff,2081.620642826649,2369.0155943862455,2234.3793571733513,2498.9844056137545
J03_day07_resx2.tiff,3431.2578977371872,2647.8905507628674,3572.742102262813,2748.109449237133
J03_day07_resx2.tiff,4804.284251269611,2423.5484252557435,5235.71574873039,2756.4515747442565
J03_day07_resx2.tiff,6330.794487824585,2499.371790203545,6549.205512175415,2668.628209796455
J03_day08_resx2.tiff,1741.7622269335468,2281.052200730475,2390.237773066453,2798.947799269525
J03_day08_resx2.tiff,2772.8316656037623,2551.0810810810813,3259.1683343962377,2888.9189189189187
J03_day08_resx2.tiff,1280.6415630790784,2610.972227443703,1375.3584369209218,2681.027772556297
J03_day08_resx2.tiff,4074.6975710485626,2484.4429185394733,4481.302428951438,2787.557081460526
J03_day08_resx2.tiff,6666.257799255927,2142.039040661445,6733.742200744073,2205.960959338555
J03_day08_resx2.tiff,6998.24858663621,2652.7168571095017,7149.75141336379,2759.2831428904983
J03_day08_resx2.tiff,2316.970272466208,293.00838193090215,3267.0297275337916,686.991618069098
J03_day08_resx2.tiff,4778.66317631939,2323.8998526070936,5241.336823680611,2700.100147392906
J03_day09_resx2.tiff,6612.7314138827705,2370.7778708242627,6907.2685861172295,2613.222129175738
J03_day09_resx2.tiff,2810.0712182905695,2404.709876895051,3337.92878170943,2807.290123104949
J03_day09_resx2.tiff,4023.2493149077554,205.75811354069288,5072.7506850922455,542.2418864593072
J03_day09_resx2.tiff,6350.348025694255,2652.162830207749,6485.651974305746,2747.837169792251
J03_day09_resx2.tiff,3503.058896703999,2012.1094703796039,3588.9411032960006,2095.890529620396
J03_day09_resx2.tiff,2244.869340038517,2156.8616213822725,2603.1306599614836,2479.138378617727
J03_day09_resx2.tiff,1620.2552510389564,2392.9634688084793,1855.7447489610436,2587.036531191521
J03_day09_resx2.tiff,514.3613956585978,2477.708648930404,1129.638604341402,2914.291351069596
J03_day09_resx2.tiff,4644.623900848058,2410.877675950938,4867.376099151941,2593.1223240490617
J03_day10_resx2.tiff,2296.8953360142086,1889.9118840238077,2915.1046639857905,2474.088115976192
J03_day10_resx2.tiff,1782.2567596212266,2305.332393797904,1957.7432403787734,2458.667606202096
J03_day10_resx2.tiff,4581.81033245991,340.7231730502514,5322.18966754009,651.2768269497485
J03_day10_resx2.tiff,35.09553857786784,2631.709628717063,276.9044614221326,2800.2903712829366
J03_day10_resx2.tiff,6403.3162010021015,2343.927002649973,6556.683798997899,2476.072997350027
J03_day10_resx2.tiff,5801.130464835564,2457.9195590618083,5898.869535164436,2538.0804409381917
J03_day10_resx2.tiff,3951.6160871091884,2571.070604970633,4224.383912890811,2768.9293950293672
J03_day10_resx2.tiff,4620.637422820055,2394.4289573066803,5163.362577179945,2809.571042693319
J03_day11_resx2.tiff,4417.988593923076,233.3714887669132,5578.011406076924,686.6285112330868
J03_day11_resx2.tiff,6417.848775073928,2316.758502065274,6586.15122492607,2463.2414979347254
J03_day11_resx2.tiff,5807.321837255583,2421.043664349772,6020.678162744416,2594.9563356502276
J03_day11_resx2.tiff,6079.9824948861715,2709.717547540688,6224.017505113829,2806.2824524593125
J03_day11_resx2.tiff,2310.29778386652,1815.7926480111778,2965.7022161334794,2444.2073519888218
J03_day11_resx2.tiff,6857.908643462755,2346.3182860252437,7134.091356537246,2577.6817139747563
J03_day11_resx2.tiff,318.9339124046603,2429.297297297297,861.0660875953397,2834.7027027027025
J03_day11_resx2.tiff,3055.025015581657,2511.518706603569,3252.9749844183434,2664.481293396431
J03_day11_resx2.tiff,4918.998173786721,2297.829672849937,5285.001826213279,2606.170327150063
J03_day12_resx2.tiff,2416.0675740703196,1804.5015805692549,2983.9324259296804,2355.498419430745
J03_day12_resx2.tiff,1238.8273932838222,2610.5033752971044,1625.1726067161774,2873.4966247028956
J03_day12_resx2.tiff,113.34454656774824,2403.7084949057817,454.65545343225125,2676.2915050942183
J03_day12_resx2.tiff,6636.046273657166,2454.3966806459107,6787.953726342835,2577.6033193540893
J03_day12_resx2.tiff,4797.0572516370885,2063.2330195226627,5182.9427483629115,2420.7669804773373
J03_day12_resx2.tiff,5393.944141618995,1834.3894008732125,5562.055858381004,2001.6105991267875
J03_day12_resx2.tiff,5211.043555302028,225.92110804811,6424.956444697973,706.07889195189
J03_day12_resx2.tiff,2801.0090427994014,591.496792022679,3154.9909572005986,792.5032079773212
J03_day12_resx2.tiff,2678.7835936179144,2410.900841816983,2781.216406382085,2497.0991581830176
J03_day13_resx2.tiff,3106.3425099502006,545.4661325692783,3569.6574900497994,802.5338674307217
J03_day13_resx2.tiff,4789.3811574754545,1993.2330195226627,5166.6188425245455,2350.7669804773373
J03_day13_resx2.tiff,1115.2434735336808,2568.633455526549,1412.7565264663192,2783.3665444734506
J03_day13_resx2.tiff,0.0,2474.3680248508513,262.6927046747079,2689.631975149149
J03_day13_resx2.tiff,5840.589208566321,242.0591827977549,7051.410791433679,749.9408172022451
J03_day13_resx2.tiff,2865.64908497695,2500.486831010762,2954.35091502305,2571.513168989238
J03_day13_resx2.tiff,3251.0343041762944,2551.9444548874067,3436.9656958237056,2692.055545112594
J03_day13_resx2.tiff,2146.9566507200016,2416.038943653299,2213.0433492799984,2471.9610563467004
J03_day13_resx2.tiff,1555.6421362943097,2290.3167277632747,1676.35786370569,2397.6832722367253
J03_day13_resx2.tiff,2249.9284671756245,1849.1613386471247,2730.071532824376,2314.8386613528755
J03_day13_resx2.tiff,3054.9268032679784,1921.2330195226627,3425.0731967320216,2278.7669804773373
J03_day14_resx2.tiff,908.4537230473712,2683.2164066852074,1131.546276952629,2832.783593314792
J03_day14_resx2.tiff,2264.6381575113323,1870.5946861690488,2683.361842488667,2277.405313830951
J03_day14_resx2.tiff,3182.7757498333967,2064.1684491237615,3485.2242501666033,2347.831550876239
J03_day14_resx2.tiff,6086.960228010359,380.98716164023983,6781.03977198964,695.0128383597602
J03_day14_resx2.tiff,2215.925792873079,2370.1998304108088,2420.074207126921,2541.8001695891912
J03_day14_resx2.tiff,18.781483374407344,2447.3891375669887,117.21851662559288,2528.6108624330113
J03_day14_resx2.tiff,3713.4946989269474,2476.1389454170917,3942.5053010730526,2655.8610545829083
J03_day25_resx2.tiff,43.55914094105174,269.497986937173,1196.4408590589483,778.5020130628271
J03_day25_resx2.tiff,6478.212062131963,2151.5756315143162,6713.787937868038,2368.424368485684
J03_day25_resx2.tiff,6213.180883135706,2403.722383131581,6274.819116864293,2456.2776168684186
J03_day25_resx2.tiff,4270.616745377213,2501.4822003845584,4649.383254622788,2782.5177996154425
J03_day25_resx2.tiff,3675.7992200826384,2367.367763031371,3968.2007799173616,2608.632236968629
J03_day25_resx2.tiff,2609.6517068203,2055.0525367093983,2830.3482931797,2264.9474632906017
J03_day25_resx2.tiff,766.7731163971655,2607.3143545192825,849.2268836028347,2668.685645480718
J03_day25_resx2.tiff,48.43943701798821,2442.228581461152,139.56056298201133,2517.771418538848
J03_day26_resx2.tiff,499.48958293190634,303.0203378919461,1472.5104170680938,724.979662108054
J03_day26_resx2.tiff,110.4117288505455,2334.286562907987,425.5882711494547,2597.7134370920126
J03_day26_resx2.tiff,1046.9630982465187,2527.604529181044,1373.0369017534813,2768.395470818956
J03_day26_resx2.tiff,6035.069780261837,2555.400254419559,6528.930219738163,2896.5997455804404
J03_day26_resx2.tiff,3995.0409749833298,2411.5652006001565,4516.95902501667,2808.4347993998435
J03_day26_resx2.tiff,3291.0713549123852,2213.709628717063,3476.9286450876148,2382.2903712829366
J03_day27_resx2.tiff,1244.9712253343387,320.85464029115514,2099.028774665661,683.1453597088446
J03_day27_resx2.tiff,6061.753827992602,2396.0711940435913,6950.246172007398,3019.9288059564083
J03_day27_resx2.tiff,1132.6378275742336,2439.0013477547554,1711.3621724257662,2864.9986522452446
J03_day27_resx2.tiff,194.62260413560955,2045.8361056589822,417.3773958643909,2258.163894341018
J03_day27_resx2.tiff,3422.892310666955,2425.142907305761,3921.107689333045,2802.8570926942393
J03_day27_resx2.tiff,4547.683463292187,2401.216161698773,4956.316536707813,2722.783838301227
J03_day28_resx2.tiff,1371.7223177099343,274.3086576320013,2056.277682290066,501.69134236799897
J03_day28_resx2.tiff,2411.931722448827,405.82602118885546,2940.068277551173,638.1739788111446
J03_day28_resx2.tiff,3752.3991857631677,2617.854005299946,4143.600814236832,2882.145994700054
J03_day28_resx2.tiff,191.14025035116072,2102.2157367529644,456.8597496488389,2349.7842632470356
J03_day28_resx2.tiff,5870.979109208702,2297.7232427645454,6725.0208907912975,2942.2767572354546
J03_day28_resx2.tiff,1853.8708381880838,2514.4627136071135,2066.129161811916,2677.537286392886
J03_day28_resx2.tiff,4717.575456451469,2381.0224598570703,4866.42454354853,2506.97754014293
J03_day29_resx2.tiff,4210.094742352385,2515.462735893699,4673.905257647616,2848.537264106301
J03_day29_resx2.tiff,406.2833991768349,2397.0199223631807,1165.7166008231657,2946.9800776368197
J03_day30_resx2.tiff,4225.468976764036,2552.6241256911876,4674.531023235964,2867.375874308813
J03_day30_resx2.tiff,6235.9459821859455,2367.682943812915,6512.0540178140545,2596.3170561870857
J03_day30_resx2.tiff,298.98560924534195,2455.3303380160505,957.0143907546583,2924.66966198395
J03_day30_resx2.tiff,2573.9738133350534,2279.371790203545,2766.0261866649466,2448.628209796455
J03_day30_resx2.tiff,2004.7979773438235,2149.0662445857693,2319.2020226561763,2434.9337554142307
J03_day31_resx2.tiff,2121.9374583035496,2227.3613317985623,2370.06254169645,2448.6386682014377
J03_day31_resx2.tiff,216.02574816904905,2413.774880323184,843.974251830951,2878.225119676816
J03_day31_resx2.tiff,4870.123067087,2328.801870432615,5177.876932913001,2587.1981295673845
J03_day32_resx2.tiff,616.7314157055102,2464.8736233607947,975.2685842944903,2739.126376639206
J03_day32_resx2.tiff,1247.587640736678,2609.295813387197,1352.4123592633218,2686.704186612803
J03_day32_resx2.tiff,6861.83649084707,2617.9270026499735,7046.163509152929,2750.072997350027
J03_day32_resx2.tiff,3521.1929914496973,2495.096475077991,3638.8070085503027,2588.9035249220096
J03_day32_resx2.tiff,4060.4087027037763,2569.248857831707,4167.591297296224,2650.751142168293
J03_day33_resx2.tiff,681.7660699730078,2479.034378257863,914.2339300269923,2660.9656217421366
J03_day33_resx2.tiff,1803.446165623507,2552.5779840167665,1976.5538343764927,2683.4220159832335
J04_day01_resx2.tiff,2.780604632292807,236.37501215632767,721.219395367707,447.6249878436721
J04_day01_resx2.tiff,4907.621774380682,2646.061670611167,5048.378225619318,2745.938329388833
J04_day01_resx2.tiff,1809.148621900782,2539.5945945945946,1886.8513780992182,2600.405405405405
J04_day01_resx2.tiff,521.6432141510143,2631.335833447081,866.3567858489853,2864.6641665529187
J04_day02_resx2.tiff,447.4394844022379,230.03287579640644,1468.5605155977623,585.9671242035937
J04_day02_resx2.tiff,1996.6723210432938,229.22216120524013,2331.327678956706,306.7778387947601
J04_day02_resx2.tiff,4642.490933943658,2668.840313832144,5029.509066056341,2919.1596861678563
J04_day02_resx2.tiff,2654.7738035433135,2671.2640143715557,2813.2261964566874,2780.735985628445
J04_day02_resx2.tiff,1477.6790658495565,2708.3984212189725,1558.3209341504437,2763.6015787810275
J04_day02_resx2.tiff,1717.4733443707028,2756.775026143466,1794.5266556292972,2807.2249738565342
J04_day02_resx2.tiff,1901.0180596930863,2073.2280427303604,2010.9819403069137,2178.771957269639
J04_day02_resx2.tiff,335.11737340255195,2558.7451782642024,480.8826265974483,2669.254821735798
J04_day02_resx2.tiff,3304.8851726231646,261.2572598880831,3895.1148273768354,438.7427401119169
J04_day03_resx2.tiff,4854.3903987985295,2670.5599095244543,5201.60960120147,2897.440090475546
J04_day03_resx2.tiff,364.44233987606594,2547.2640143715553,507.5576601239345,2656.7359856284447
J04_day03_resx2.tiff,4814.671325234858,358.0803883302559,5225.328674765142,509.9196116697442
J04_day03_resx2.tiff,5526.971716599924,509.4847700145649,5773.028283400076,626.515229985435
J04_day03_resx2.tiff,1690.986144946163,112.9679971294229,3281.013855053837,599.032002870577
J04_day04_resx2.tiff,4761.620381739611,2676.6602365130543,5138.379618260389,2919.3397634869457
J04_day04_resx2.tiff,6461.183417694415,354.7911884023807,6638.816582305585,413.2088115976194
J04_day04_resx2.tiff,6842.693251822025,2720.7423850072823,6929.306748177976,2779.2576149927177
J04_day04_resx2.tiff,1818.998428144948,2652.4462214479895,1873.001571855052,2691.5537785520105
J04_day04_resx2.tiff,1846.0874475269356,134.5875530125167,3461.912552473065,729.4124469874831
J04_day05_resx2.tiff,2223.511617726707,173.94594594594594,3724.488382273293,782.0540540540542
J04_day05_resx2.tiff,749.5540057176686,572.9697641925867,834.4459942823312,615.0302358074134
J04_day05_resx2.tiff,521.4467560295907,1160.9876051670897,638.5532439704093,1263.0123948329106
J04_day05_resx2.tiff,4788.57021394174,2651.7084949057817,5207.42978605826,2924.291505094219
J04_day05_resx2.tiff,6952.057592366052,2713.954518063081,7095.942407633947,2810.0454819369183
J04_day05_resx2.tiff,253.78549472206598,2685.1751898802454,342.2145052779342,2746.824810119754
J04_day06_resx2.tiff,575.4592353261398,1133.0954176441894,716.5407646738606,1254.9045823558106
J04_day06_resx2.tiff,2413.017076485124,161.84591031702723,3918.982923514876,738.1540896829727
J04_day06_resx2.tiff,5988.574465135409,380.27814348086594,6307.42553486459,499.7218565191341
J04_day06_resx2.tiff,6312.38039558302,612.5799673657136,6479.619604416981,703.4200326342863
J04_day06_resx2.tiff,4637.708578284609,2680.3345008037945,4982.291421715391,2903.6654991962055
J04_day06_resx2.tiff,4186.124066371,2525.537270999529,4413.875933629,2698.462729000471
J04_day06_resx2.tiff,3356.715735562724,2114.240028091226,3583.284264437276,2325.759971908774
J04_day07_resx2.tiff,1888.5447183948986,93.94433578553361,3699.4552816051014,734.0556642144666
J04_day07_resx2.tiff,560.0033675651605,1096.0114466300738,719.9966324348395,1231.9885533699262
J04_day07_resx2.tiff,5855.792221993202,332.41068250412326,6308.207778006798,491.58931749587646
J04_day07_resx2.tiff,6287.462385741219,608.3293721804198,6456.537614258781,699.6706278195803
J04_day07_resx2.tiff,3494.6984143063623,2173.1944918891736,3701.301585693638,2362.8055081108264
J04_day07_resx2.tiff,4136.215889499434,2670.2208399443007,4303.784110500566,2785.7791600556993
J04_day07_resx2.tiff,631.6116645295369,2556.5599095244543,944.3883354704633,2783.440090475546
J04_day07_resx2.tiff,1483.3531588564792,2711.8378919785514,1608.6468411435205,2796.1621080214486
J04_day08_resx2.tiff,449.9122348150348,1118.8560577217845,606.0877651849654,1253.1439422782157
J04_day08_resx2.tiff,1772.3084585166112,84.41208459662761,3719.691541483389,879.5879154033722
J04_day08_resx2.tiff,6184.827461439757,361.2171070473934,6503.172538560242,474.78289295260686
J04_day08_resx2.tiff,3474.207363882092,2662.048826758181,3721.792636117908,2829.951173241819
J04_day08_resx2.tiff,1267.5609106274721,2576.04491971414,1624.4390893725279,2827.95508028586
J04_day08_resx2.tiff,361.5784036211551,2554.2523850503294,486.4215963788445,2649.747614949671
J04_day09_resx2.tiff,1863.7664810212937,80.67752247284773,3860.233518978706,943.322477527152
J04_day09_resx2.tiff,4018.696365304208,2630.789512304424,4313.303634695792,2833.210487695576
J04_day09_resx2.tiff,4595.342003227594,2544.032875796406,5108.657996772406,2899.967124203594
J04_day09_resx2.tiff,3012.26149998979,2041.638256593515,3291.7385000102104,2306.3617434064845
J04_day09_resx2.tiff,2690.5259142016075,2573.4594594594596,2797.4740857983925,2654.5405405405404
J04_day09_resx2.tiff,1507.7656250694754,2711.1345372858004,1724.2343749305246,2852.8654627141996
J04_day09_resx2.tiff,2139.10067866237,2395.493581425891,2248.8993213376307,2488.506418574109
J04_day10_resx2.tiff,2027.5462166852733,58.113890454581,4128.453783314726,965.8861095454187
J04_day10_resx2.tiff,6464.81661786505,370.0516235720565,6763.18338213495,477.94837642794363
J04_day10_resx2.tiff,1542.5420523747487,2709.6775920112846,1737.457947625251,2838.322407988716
